UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing
50c9e674-afd9-456c-9440-6506bec6d55b;20.19.120;Feuerverzinktes Stahlblech;Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;qm;03b7dae6-135e-477a-a07b-8cfdda130d09;Stahl (feuerverzinkt) Additional Info from Xml: Die Daten bilden die Stahlproduktion in Deutschland ab und basieren auf den Hauptproduktionsschritten, die auf einem integrierten Hütten-/Stahlwerk beruhen. Diese Produktionsschritte sowie die hauptsächlich vorgelagerten Produktionsschritte werden nachfolgend beschrieben. Die Hauptprimärprodukte sind  Eisenerz, Pellets &  Steinkohle. Der Eisenzerz und Pellets betreffende Import-Mix der deutschen Stahlherstellung stammt aus: Kanada 50 %, Brasilien 25 %, Australien 25 %. Der Import-Mix der deutschen Stahlindustrie bzgl. Steinkohle: 100 % Kanada. Der Eisenerz-Abbau wird detailliert in der entsprechenden Dokumentationsdatei erläutert (siehe unten stehenden Link). Die Vorbereitung des Eisenerzes beinhaltet hauptsächlich die Zerkleinerung. Der durchschnittliche Eisenanteil im Eisenerz beträgt 60 %. Pellets sind kleine kristallisierte Eisenerzkugeln. Der Pelletierungs-Prozess besteht aus Mahlen und Trocknen, Zusammenpressen und Härtung, gefolgt von Sieben und Transport. Die Beschaffung von Steinkohle wird in der entsprechenden Dokumentationsdatei erläutert (siehe unten stehenden Link.) Für jeden Teil wird der Transport nach Deutschland im Datensatz berücksichtigt. Der Transport umschließt alle notwendigen Transportmittel wie Schiffe und Züge, wo diese erforderlich sind. Der Koksofen erzeugt als Hauptprodukt Koks aus Steinkohle. Das primäre Nebenprodukt, das aus dieser Operation entsteht, ist Koksofengas, das als Energieträger in der Stahlproduktion genutzt wird. Weitere Nebenprodukte wie Teer, Benzol und Schwefel werden verkauft und sollten folglich aus dem System  durch Zuordnung zum Nettoheizwert ausgeschlossen werden. In der Sinteranlage wird Sinterbeschickung erzeugt, die auf den Hauptinputs Koks, Eisenerz und Zusatzstoffe basiert. Das Sintern/Der Sinterprozess ist ein Anhäufungsvorgang, der bei hohen Temperaturen stattfindet. Das Rohmaterial (feines Eisenerz, Koksgrus, Zusatzstoffe) werden vermengt, wonach der Koksgrus entflammt wird). Das Ergebnis des Sinterns ist der sogenannte Sinterkuchen, der aufgebrochen, gesiebt und abgekühlt werden muss. Der Hochofen stellt ein geschlossenes System dar, in das kontinuierlich  in  den oberen Ofenschacht durch das Ladeeinrichtung  eisenhaltige Materialien (Eisenzerzklumpen, Sinter und/oder Pellets), Zusatzstoffe (Schlackebildner wie z. B. Kalkstein) und Reduktionsmittel eingeführt werden. Heiße Luft, angereichert mit Sauerstoff und zusätzlichen Reduktionsmitteln (z.B. Kohlenstaub). Der Druckluftstrom reagiert mit den Reduktionsmitteln  hauptsächlich Kohlenmonoxid, die wiederum reduziert Eisenoxide zu metallischem Eisen zu produzieren. Der Luftstoß reagiert mit den Reduktionsmitteln und produziert hauptsächlich Kohlenmonoxid, das wiederum Eisenoxide zu metallischem Eisen reduziert. Die wichtigsten Produkte des Hochofenbetriebs sind Roheisen, Hochofengas und Hochofenschlacke (Hochofenschlacke). Das Hochofen-Gas wird als Brennstoff zur Beheizung, vergleichbar mit dem Koksofengas, oder zur Stromerzeugung genutzt.Das Ziel des Sauerstoffblasverfahrens ist es, die unerwünschten im metallischen Rohstoff enthaltenen Verunreinigungen zu verbrennen, d. h. zu oxidieren. Die wichtigsten Elemente, die so in Oxide umgewandelt werden, sind Kohlenstoff, Silizium, Mangan, Phosphor und Schwefel. Der Zweck dieses Oxidationsverfahrens ist es, den Kohlenstoffgehalt auf ein bestimmtes Niveau zu reduzieren, um den Inhalt der erwünschten Fremdelemente anzupassen und die unerwünschten Verunreinigungen weitestgehend zu entfernen. Die Stahlherstellung durch den Sauerstoffaufblaskonverter-Prozess ist ein unterbrochenes Verfahren, das folgende Schritte beinhaltet: Übertragung und Lagerung heißen Metalls, Vorbehandlung von Roheisen (Entschwefelung), Oxidation im Sauerstoffausblaskonverter (Entkohlung und Oxidation der Verunreinigungen) und sekundärmetallurgischen Behandlung (z. B. Vakuumbehandlung und Zugabe von Legierungselementen). Im Hauptschritt des Sauerstoffblasverfahrens speist das heiße Metall gemeinsam mit Stahlschrott den Konverter. Die wichtigsten Produkte des Wandlers sind der flüssige Stahl, das Konvertergas oder Sauerstoff-Ofengas und die Blasstahlkonverter-Schlacke. Das Gas wird als ebenfalls als Energieträger in der Stahlproduktion verwendet. Danach erfolgt das Stranggießen, wobei der flüssige Stahl in einem kontinuierlichen Strang gegossen wird. Der Output des kontinuierlichen Gießprozesses ist die Bramme. Die folgenden Funktionen sind zwei Walzverfahren: das Warmbandwalzwerk und das Kaltwalzwerk. Im Warmwalzwerk wird die Platte oberhalb der Rekristallisationstemperatur verformt. Die in diesem Verfahren erhaltenen Eigenschaften sind z. B. Festigkeit und Oberflächenqualität. Während des fortlaufenden Walzprozesses durchläuft das Material den Ofen und die Walzlinie. Im Ofen wird das Metall durch Erdgas vorgewärmt. Es besteht keine Notwendigkeit für eine zusätzliche Erwärmung, wenn die heißen Platten direkt in das Walzwerk geladen werden. Das Formen wird in verschiedenen Walzrahmen vorgenommen, bis die endgültige Form erreicht wird. Stahlschrott aus diesem Prozess wird direkt recycelt. Im Kaltwalzwerk wird das Material unterhalb der Rekristallisationstemperatur verformt. Dadurch werden eine verbesserte Oberflächenqualität, eine verbesserte Maßgenauigkeit sowie eine höhere Festigkeit erzielt. Die verschiedenen Verfahrensschritte sind: Beizen, die Walzlinie und der Wärmebehandlung. Das kaltgewalzte Blech wird zum Feuerverzinken weitergeleitet. Die Zinkbeschichtung wird durch Eintauchen des Stahlblechs in ein heißes Zinkbad bewerkstelligt. Während der Feuerverzinkung durchläuft das kalt gewalzte Stahlblech die folgenden Prozessschritte: Vorwärmofen (die organischen Verunreinigungen werden abgebrannt), Reduktionszone (die Folie wird erhitzt, um eine Rekristallisation auszulösen), Kühlung und Homogenisierung sowie Metallbad (Beschichtung der Folie) und Fertiggerüst.Bei den Recyclingpropzessen dieses Datensatzes wurden 5% Verluste angenommen, die deponiert werden (s. Werte in Modul C4). Die restlichen 95% werden stofflich recycled (siehe Gutschriften in Modul D).Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;5,72;;;;;;true;false;false;true
50180064-236e-4e52-9a1e-f172dde80844;20.19.120;Kalkzementmörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;generic dataset;1;m3;e6092177-ae1f-4297-a7fb-5baf65420279;Kalkzementmörtel;;;1800;;;;;true;false;true;false
4bb6f0f6-178c-41e0-8700-bd597f23ccb8;20.19.120;Dampfbremse PA;Kunststoffe / Folien und Vliese / Dampfbremse / Dampfsperre;generic dataset;1;qm;315f3e38-c534-4e99-aab3-81d6a4f5e5e2;Dampfbremse PA Additional Info from Xml: Die Ökobilanzierung umfasst die Rohstoffbereitstellung, den Rohstofftransport und den Herstellungsaufwand für eine Polyamid-Dampfsperre (""cradle to gate""). Die Systemgrenze bildet das verkaufsfertige Produkt. Transporte vom Werk zum Einbauort sind nicht berücksichtigt und sollten nach Bedarf nachträglich einbezogen werden.Zur Herstellung von Polyamid: PA 6 wird aus Caprolactam hergestellt, welches aus Benzen, Ammoniak, Wasserstoff und Schwefelsäure synthetisiert wird. Über die Zwischenprodukte Cyclohexan und Cyclohexanon entsteht Caprolactam. Nach Reaktion mit heißem Wasser (250°C) entsteht Aminocapronsäure.  Danach bildet sich aus der Copolymerisation von Caprolactam und Aminocapronsäure Polyamid PA6. Der Prozess kann schubweise als Batch-Prozess oder fortlaufend erfolgen. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.";;0,08;1140;;;;;true;true;false;true
4a7c30d1-37d7-47e2-8271-dbb3bee91560;20.19.120;Kunstharzputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;325d8eee-a674-4d72-9368-cdb9bbffbb38;Kunstharzputz (m³);;;1700;;;;;true;false;true;false
44c57da1-24ce-488d-b4f9-283fa603cc9d;20.19.120;Perlite 0-3;Mineralische Baustoffe / Zuschläge / Perlite;generic dataset;1;m3;50383126-b0e1-4a02-a93d-a8562f95719b;Perlite (0/3) Additional Info from Xml: Blähperlite sind wasserhaltige, vulkanische Gläser und werden durch den Einfluss von Hitze aufgebläht. Während des Expansionsprozesses wird das in dem Moment dickflüssige Material zu einem 20-mal höheren Umfang aufgeschäumt. Nach der Siebung kann das Material ein wasserabweisendes Veredelungsverfahren durchlaufen.  Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;;1000;;;;;true;false;false;false
43e99b8c-90d8-4fcd-90ce-342fb0b7366e;20.19.120;XPS-Dämmstoff;Dämmstoffe / Extrudiertes Polystyrol (XPS) / XPS weiß;generic dataset;1;m3;de8dc271-316c-40dc-a86c-498326bfbfd0;Extrudiertes Polystyrol (XPS) m3;;;32;;;;;true;true;false;true
41b8a86d-5d44-49fb-a9b8-de2a9041f1fd;20.19.120;Transparente Platten PMMA, extrudiert;Kunststoffe / Kunststoffprofile elastisch / Transparente Platten;generic dataset;1;m3;deaf00ce-868b-42dc-b3e7-9aecfaa3a3a6;Transparent board (PMMA) (m3);;;1190;;;;;true;true;false;true
41a60838-5c4e-4dbb-8a36-16cfc8fba26f;20.19.120;Drei-Schichtholzplatte;Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;generic dataset;1;m3;6941186f-045d-4d9c-b36d-231797360a8a;Three-Layer panels m3;;;472;;;;;true;true;false;true
4127e60a-3c42-4076-83f5-5232b4ed642e;20.19.120;Holz-Blendrahmen;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Holz;generic dataset;1;qm;57b068b7-774d-4668-a35c-198100dfee03;Holzfensterrahmen Additional Info from Xml: Der Datensatz beschreibt die Herstellung von einem laufenden Meter Holz-Blendrahmen (IV 68 Kiefer). Berücksichtigt ist hierbei die Rahmenherstellung, inklusive der forstwirtschaftlichen Vorkette, sowie die Lackierung des Holzes mit etwa 175 g pro laufenden Meter. Die Systemgrenze bildet das fertige Produkt am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;26,375;;;;2,11;;true;true;false;true
3ce61a4e-4d91-4b1d-b675-276be05b9225;20.19.120;Kies 2/32;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32) Additional Info from Xml: Die Aufbereitung der Rohstoffe beginnt mit dem Waschen der Gesteinskörner, die aus dem Tagebau gewonnen wurden. Durch die Zugabe von sauberem Wasser wird das Rohmaterial in verschiedenen Waschstufen von abschlämmbaren Substanzen (Lehm und Ton) und von Fremdstoffen (Holz, Kaolin, Kohle, Metalle etc.) befreit. Anschließend erfolgt eine Sortierung mit Hilfe von Vibrationssieben und/oder einer vorgeschalteten Sortiermaschine. Sand und Kies mit einem SiO2-Gehalt größer als 96 % sind bekannt als Quarzsand oder Quarzkies. Anschließend wird die Körnung mit Hilfe von Sieben klassifiziert nach Korngruppen. Die Lebenszyklusanalyse von Kies umfasst den Prozess der Rohkies-Gewinnung und die Aufbereitung im Kieswerk. Die Systemgrenze bildet das fertige Produkt Kies 2/32 am Werkstor. Transporte vom Werk zur Baustelle sind nicht berücksichtigt und müssen bei Systembetrachtungen eingerechnet werden. Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.";;;1850;;;;;true;true;false;true
3ce53be7-a3e5-4757-b7f9-68a6ecf66eb9;20.19.120;Rollladen Kunststoff;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;generic dataset;1;qm;2701fc75-39af-4140-90d3-28ad10ad51a7;Rollladen Additional Info from Xml: VordergrundsystemDie Systemgrenzen umfassen die Herstellung bis zum, Werkstor eines PVC- Rollladens. Dieser Datensatz basiert auf einem Fenster der Größe 148*123 cm und ist auf 1m² skaliert. Die Schienen sind aus Aluminium gefertigt und U-förmig. Der Rolladen wird mit Hilfe eines Polypropylenriemens von Hand bewegt. Das Rollladengehäuse ist aus Stahl (1,5 mm dick), der Rolladen selbt aus PVC. Transportprozesse für die Rohstoffe wurden berücksichtigt. Alle wichtigen Energie- und Stoffflüsse sind im System inbegriffen. Die Wirkungsbilanz der Produktionsanlagen und der Infrastruktur wurde im System nicht berücksichtigt.Wenden Sie diesen Datensatz an, indem Sie die Fläche des Rolladens in m² berechnen und mit dem Ergebnis dieses Datensatzes multiplizieren.Hintergrundsystem:Strom: Die Stromerzeugung wird entsprechend der länderspezifischen Randbedingungen modelliert. Die landesspezifische Analyse beinhaltet:1.: Spezifische Kraftwerke der verschiedenen fossilen Energieträger und der Einsatz erneuerbarer Energien sind entsprechend der länderspezifischen Energieträgermixe modelliert. Die Analyse bezieht Stromimporte aus den Nachbarländern, Transmissions-und Verteilungsverluste und den Eigenverbrauch im Kraftwerk und bei der Verteilung bzw. Speicherung, z. B. durch Pumpspeicherwerke, ein.2.: Die landes-/regionalspezifischen Technologiestandards sowie die Erzeugung in Elektrizitätskraftwerken und/oder in speziellen Kraftwerken mit Kraft-Wärme-Kopplung (KWK) sind berücksichtigt. 3.: Die länderspezifische Energieträgerbereitstellung (mit Anteil der Importe und/oder Eigenversorgung) einschließlich der Energieträger-Eigenschaften (z. B. Elementar- und Energiegehalte) werden berücksichtigt. 4.: Die Förderung, Produktion, Verarbeitung und Transportprozesse werden entsprechend der Situation im jeweiligen Stromerzeugerland modelliert. Die unterschiedlichen Produktions- und Verarbeitungsverfahren (Emissionen und Wirkungsgrade) in den verschiedenen Energieerzeugerländern werden einbezogen, z. B. Rohöl-Veredelungsverfahren oder Abfackel-Raten an den Ölplattformen.Thermische Energie, Prozessdampf: Die Erzeugung von Dampf und thermischer Energie in Heizkraftwerken wird entsprechend der landesspezifischen Situation (Emissionsgrenzwerte, Energieträgerbasis) modelliert.Der Wirkungsgrad für die thermische Energieerzeugung beträgt per Definition 100% des Energieträgereinsatzes. Für Prozessdampf liegt der Wirkungsgrad im Bereich von 85-95%. Die zur Heizenergie-Erzeugung verwendeten Energieträger werden entsprechend der nationalen Situation modelliert (siehe Kapitel Strom oben).Transporte: Alle relevanten und bekannten Transportprozesse in Form von See- und Binnenschiffsverkehr sowie Bahn-, Lkw- und der Leitungstransport sind enthalten.Energieträger: Die Energieträger werden entsprechend der spezifischen Versorgungslage modelliert (siehe Kapitel Strom oben). Raffinerieprodukte: Diesel, Benzin, technische Gase, Heizöl, Schmierstoffe und Rückstände, wie Bitumen, werden mit einem parametrierten länderspezifische Raffineriemodell modelliert. Das Raffinerie-Modell bezieht die länderspezifischen Veredelungsverfahren (z. B. Emissionspegel, interner Energieverbrauch etc.) und das länderspezifische Produktspektrum ein, das sich je nach Land stark unterscheiden kann. Die Rohöl-Förderung wird gemäß der länderspezifischen Situation mit den jeweiligen Energieträger-Eigenschaften modelliert.;;6,24;;;;;;true;true;false;true
